"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"16","7","Green","G Ramp","Elves, Creatures","19","4","17","3.13","Evolution Witness, Owlbear, Colossal Dreadmask, Hickory Woodlot, Entourage of Trest, Treetop Snarespinner, Wall of Roots, Elvish Mystic, Arbor Elf, Monstrous Emergence, Llanowar Elves, Wild Growth, Sagu Wildling, Yavimaya Elder, Sprout Swarm, Jade Guardian, Werebear, Basking Broodscale, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Voracious Varmint, Sakura-Tribe Elder, Sarulf's Packmate, Llanowar Visionary","Temperamental Oozewagg, Champion of Dusan, Savage Mansion, Desecrator Hag, Ram Through, Expanding Ooze, Sheltering Landscape, Flayer Husk, Paradox Gardens, Hooting Mandrills, Experiment One, Vines of Vastwood, Bristling Backwoods, Rhox Veteran, Sylvan Might, Conclave Naturalists, Palace Sentinels, Bramble Wurm, Eagles of the North, Petrify, Militia Bugler"
"16","8","Green/White","GW Counters","Enchantments","14","9","17","2.48","Kor Skyfisher, Aerie Auxiliary, Heliod's Pilgrim, Armadillo Cloak, Phantom Tiger, Contagious Vorrac, Guardian of the Guildpact, Journey to Nowhere, Sunlance, Jewel Thief, Nyxborn Hydra, Planar Disruption, Raffine's Informant, Ainok Bond-Kin, Rancor, Forest, Forest, Forest, Forest, Forest, Forest, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Bushwhack, Urban Daggertooth, Alabaster Host Intercessor, Unbounded Potential, Captured by Lagacs, Dog Umbra, Fortress Kin-Guard","Ephemerate, Prophetic Prism, Branching Bolt, Mechanozoa, Judge's Familiar, Settle Beyond Reality, Abundant Harvest, Night Market, Soltari Trooper, Wolf Cove Villager, You Hear Something on Watch, Raise the Alarm, Savannah Lions, Vault Skirge, Ainok Wayfarer, Momentary Blink, Stormfront Pegasus, Gideon's Lawkeeper, Grapple with the Past, Malevolent Rumble, Ardenvale Tactician, Warship Scout"
"17","1","Red/White","RW Aggro","Humans","14","9","17","2.04","Conduit Goblin, Dog Walker, Improvised Club, Rimrock Knight, Tenth District Legionnaire, Clockwork Percussionist, Rally the Peasants, Lightning Bolt, Salt Road Packbeast, Savannah Lions, Cathar Commando, Rally at the Hornburg, Greatsword of Tyr, Goblin Bushwhacker, Aether Chaser, Flame Slash, Boros Garrison, Jackal Pup, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Plains, Plains, Plains, Plains, Plains, Mandibular Kite, Abraded Bluffs, Thraben Inspector, Seeker of the Way, Battle Screech, Lightning Strike, Beetleback Chief","Firebrand Archer, Burning-Tree Emissary, Sunlance, Gods Willing, Imperial Oath, Soltari Trooper, You Hear Something on Watch, Reckless Impulse, Scrapwork Mutt, Focus Fire, Syndic of Tithes, Bristling Backwoods, Territorial Hammerskull, Wrenn's Resolve, Stormfront Pegasus, Lys Alana Informant, Visionary's Dance, Alabaster Host Intercessor, Scoured Barrens, Fortress Kin-Guard"
"17","2","Green/Red","GR Stompy","Green/Red","13","10","17","2.22","Vulshok Morningstar, Savage Mansion, Snakeskin Veil, Treetop Snarespinner, Tuskeri Firewalker, Bonesplitter, Teetering Peaks, Giant Growth, Gruul Turf, Frenzied Goblin, Hooting Mandrills, Haunted Fengraf, Experiment One, River Boa, Werebear, Rancor, Underworld Rage-Hound, Mountain, Mountain, Mountain, Fireball, Burst Lightning, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Mutagenic Growth, Brimstone Volley, Writhing Chrysalis, Fanatical Firebrand, Goblin Anarchomancer, Abrade","Gnawing Crescendo, Flesh Burrower, Heliod's Pilgrim, Faithful Watchdog, Deluge Virtuoso, Titan's Grave, Witch's Cottage, Grim Initiate, Blightning, Orzhov Basilica, Sylvan Might, Grapple with the Past, Leonin Bola, Captured by Lagacs, Spellbook Seeker, Gnarlid Colony, Warship Scout, Mayhem Patrol"
"17","3","Blue","U Spellslinger","Spells","9","14","17","2.39","Mocking Sprite, Ponder, Zephyr Winder, Lose Focus, Spectacle Summit, Unable to Scream, Weakstone's Subjugation, Consider, Deep Analysis, Tempest Angler, Lórien Revealed, Merfolk Looter, Opt, Eroded Canyon, Condescend, Izzet Charm, Exclude, Tocasia's Dig Site, Preordain, Snap, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Jhessian Thief, Cruel Witness, Shipwreck Dowser, Murmuring Mystic, Preening Champion","Rakdos Carnarium, Clawing Torment, Putrid Leech, Dimir Guildmage, Contaminated Landscape, Gurmag Angler, Snuff Out, Renegade Freighter, Guildsworn Prowler, Aether Poisoner, Candy Trail, Cavern Harpy, Sprout Swarm, Snarling Gorehound, Elite Interceptor, Monastery Swiftspear, Borrowed Grace, Silver Drake, Okiba-Gang Shinobi"
"17","4","Green","G Ramp","Green","15","8","17","2.87","Utopia Sprawl, Champion of Dusan, Evolution Witness, Owlbear, Colossal Dreadmask, Phantom Tiger, Contagious Vorrac, Priest of Titania, Elvish Mystic, Ram Through, Nyxborn Hydra, Monstrous Emergence, Trumpeting Herd, Yavimaya Elder, Ainok Wayfarer, Basilisk Gate, Basking Broodscale, Annoyed Altisaur, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Voracious Varmint, Bushwhack, You Meet in a Tavern, Fertile Ground, Quicksand, Sarulf's Packmate, Llanowar Visionary","Custodi Squire, Deceptive Landscape, Golgari Rot Farm, Abundant Harvest, Forum of Amity, Unwilling Ingredient, Winding Way, Expanding Ooze, Vault Skirge, Dreg Mangler, Disfigure, Voracious Vermin, Prismatic Strands, Jade Guardian, Fields of Strife, Nested Shambler, Arms of Hadar, Dauthi Slayer, Plagued Rusalka, Unbounded Potential"
"17","5","Blue/White","UW Control","Enchantments","15","8","17","3.26","Kor Skyfisher, Cloudkin Seer, Aerie Auxiliary, Mist Raven, Azorius Chancery, Lyev Skyknight, Ninja of the Deep Hours, Riling Dawnbreaker, Guardian of the Guildpact, Trapped in the Screen, Judge's Familiar, Mulldrifter, Journey to Nowhere, Settle Beyond Reality, Tranquil Cove, Planar Disruption, Man-o'-War, Thraben Charm, University Campus, Ghostly Flicker, Island, Island, Island, Island, Eldrazi Skyspawner, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Palace Sentinels, Inspiring Overseer, Dog Umbra, Eagles of the North, Petrify","Gitaxian Probe, Homestead Courage, Blessed Hippogriff, Triplicate Spirits, Vizier of Tumbling Sands, Pillory of the Sleepless, Pestermite, Furnace Strider, Search Party Captain, Inspiring Paladin, Witness Protection, Ancestral Blade, Tolarian Terror, Gideon's Lawkeeper, Phantom Nomad, Coalition Honor Guard, Kyoshi Village, Dauntless Unity, Gift of Orzhova"
"17","6","Black","B Midrange","Zombies","13","10","17","2.39","Retrofitted Transmogrant, Crypt Rats, Liliana's Specter, Gixian Infiltrator, Ecstatic Awakener, Putrid Goblin, Bone Picker, Go for the Throat, Village Rites, Falkenrath Noble, Gray Merchant of Asphodel, Grim Bauble, Unearth, Okiba Reckoner Raid, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Night's Whisper, Tithing Blade, Carrion Feeder, Chitin Gravestalker, Cast Down, Wither and Bloom, Accursed Marauder, First-Sphere Gargantua, Tortured Existence","Cryogen Relic, Pristine Talisman, Desecrator Hag, Faceless Butcher, Ulamog's Crusher, Flayer Husk, Porcelain Legionnaire, Suburban Sanctuary, Striped Riverwinder, Loathsome Curator, Ainok Bond-Kin, Undying Malice, Molten Gatekeeper, Raven's Crime, Rhox Veteran, Stab Wound, Carrier Thrall, Mind Stone, Iron Apprentice, Diregraf Horde, Miner's Guidewing, Brambleback Brute"
"17","7","Green/Blue","GU Ramp","Green/Blue","15","8","17","3.57","Escape Tunnel, Simic Growth Chamber, Hard Evidence, Starbreach Whale, Temperamental Oozewagg, Phantom Interference, Quandrix Campus, Entourage of Trest, Cradle of the Accursed, Coiling Oracle, Wild Growth, Sagu Wildling, Cryoshatter, Miscalculation, Deranged Assistant, Island, Island, Island, Island, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Looter il-Kor, Conclave Naturalists, Mirrorshell Crab, Malevolent Rumble, Pulse of Murasa, Sword Coast Serpent, Behold the Multiverse, Bramble Wurm, Snapping Voidcraw, Mother Bear, Young Blue Dragon","Fireslinger, Prophetic Prism, Frost Trickster, Gravedigger, Rubblebelt Maverick, Kingpin's Pet, Bountiful Landscape, Dread Return, Hidden Grotto, Serrated Arrows, Wary Farmer, Resentful Revelation, Deftblade Elite, Blood Fountain, Pinnacle Kill-Ship, Foreboding Landscape, Tranquil Landscape, Serpent's Pass"
"17","8","Black/Red","BR Aristocrats","Spells, Goblins","13","10","17","2.30","Raid Bombardment, Dark-Dweller Oracle, Witty Roastmaster, Bogardan Dragonheart, Reckless Charge, Cindering Cutthroat, Fireblade Artist, Wrangle, Boiling Rock Prison, Blood Aspirant, Wildfire Elemental, Goblin Surprise, Firebolt, Mogg War Marshal, Hissing Iguanar, Shock Brigade, Chain Lightning, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Searing Spear, Plasma Bolt, Sparksmith, Body Dropper, Incinerate, Scorched Rusalka","Dauthi Horror, Mechanozoa, Izzet Boilerworks, Ardent Elementalist, Mardu Skullhunter, Raise the Alarm, Sheltering Landscape, Bonder's Ornament, Shattered Landscape, Glimmerlight, Barbed Batterfist, Mana Tithe, Bloodwater Entity, Carnophage, Spelleater Wolverine, Oblivion Ring, Urban Daggertooth, Vampire Lacerator, Goblin Motivator, Perilous Landscape, Perilous Myr"
"18","1","Black","B Midrange","Zombies","15","8","17","2.61","Retrofitted Transmogrant, Crypt Rats, Gravedigger, Kingpin's Pet, Gixian Infiltrator, Putrid Goblin, Village Rites, Cradle of the Accursed, Falkenrath Noble, Gray Merchant of Asphodel, Unearth, Vendetta, Faceless Butcher, Scurrilous Sentry, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Witch's Cottage, Pillory of the Sleepless, Vermin Gorger, Ashes to Ashes, Carrion Feeder, Orzhov Basilica, Snarling Gorehound, Scoured Barrens, Accursed Marauder, Pestilence, First-Sphere Gargantua, Tragic Slip","Kor Skyfisher, Dauthi Horror, Contagious Vorrac, Riling Dawnbreaker, Desecrator Hag, Tenth District Legionnaire, Jewel Thief, Wolf Cove Villager, You Hear Something on Watch, Tranquil Cove, Dreg Mangler, Gideon's Lawkeeper, Mandibular Kite, Suture Priest, Inspiring Overseer, Eagles of the North, Serpent's Pass, Mother Bear"
"18","2","Green","G Ramp","Creatures","16","7","17","3.39","Utopia Sprawl, Temperamental Oozewagg, Owlbear, Colossal Dreadmask, Priest of Titania, Elvish Mystic, Ram Through, Horrific Assault, Trumpeting Herd, Haunted Fengraf, Sagu Wildling, Yavimaya Elder, River Boa, Sprout Swarm, Rancor, Annoyed Altisaur, Eldrazi Repurposer, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Voracious Varmint, Conclave Naturalists, Blastoderm, Bramble Wurm, Bannerhide Krushok, Sarulf's Packmate, Llanowar Visionary","Quandrix Campus, Mulldrifter, Mardu Skullhunter, Abundant Harvest, Dimir Aqueduct, Mire Triton, Paradox Gardens, Coiling Oracle, Candy Trail, Sinister Hideout, Guardian Idol, Quandrix Pledgemage, Pinnacle Kill-Ship, Mutagenic Growth, Sylvan Might, Looter il-Kor, Coalition Honor Guard, Cast Down, Elite Interceptor, Unbounded Potential, Preening Champion"
"18","3","Red","R Burn","Spells, Goblins","10","13","17","2.00","Gnawing Crescendo, Fireslinger, Gingerbrute, Improvised Club, Witty Roastmaster, Lightning Bolt, Reckless Charge, Teetering Peaks, Frenzied Goblin, Firebolt, Rally at the Hornburg, Goblin Bushwhacker, Barbed Batterfist, Grim Initiate, Jackal Pup, Fireblast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hordeling Outburst, Searing Spear, Plasma Bolt, Sparksmith, Brimstone Volley, Galvanic Discharge, Beetleback Chief, Mayhem Patrol","Escape Tunnel, Conduit Goblin, Faithful Watchdog, Dark-Dweller Oracle, Faith's Fetters, Thriving Grubs, Tuskeri Firewalker, Gods Willing, Weakstone's Subjugation, Raise the Alarm, Cathar Commando, Experiment One, Furnace Strider, Rolling Thunder, Bristling Backwoods, Ancestral Blade, Abraded Bluffs, Iron Apprentice, Borrowed Grace, Scholar of Combustion, Sulfurous Blast"
"18","4","White","W Weenie","Humans, Creatures","16","7","17","2.43","Faerie Guidemother, Trapped in the Screen, Judge's Familiar, Blessed Hippogriff, Bonesplitter, Triplicate Spirits, Soltari Trooper, Planar Disruption, Greatsword of Tyr, Raffine's Informant, Search Party Captain, Mana Tithe, Deftblade Elite, Rhox Veteran, Stormfront Pegasus, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Novice Inspector, Thraben Inspector, Palace Sentinels, Seeker of the Way, Battle Screech, Ardenvale Tactician, Militia Bugler, Fortress Kin-Guard","Selesnya Sanctuary, Flesh Burrower, Ephemerate, Heliod's Pilgrim, Lyev Skyknight, Savage Mansion, Clockwork Percussionist, Nyxborn Hydra, Okiba Reckoner Raid, Ainok Bond-Kin, Boros Garrison, Inspiring Paladin, Doomed Traveler, Lys Alana Informant, Kyoshi Village, Monastery Swiftspear, Captured by Lagacs, Dauntless Unity, Gift of Orzhova, Perilous Landscape, Snapping Voidcraw, Okiba-Gang Shinobi"
"18","5","Red/Blue","RU Spellslinger","Spells","14","9","17","2.83","Mocking Sprite, Hard Evidence, Starbreach Whale, Cloudkin Seer, Zephyr Winder, Mystic Sanctuary, Gitaxian Probe, Ardent Elementalist, Firebrand Archer, Spectacle Summit, Reckless Impulse, Man-o'-War, Opt, Wildfire Elemental, Eroded Canyon, Bloodwater Entity, Condescend, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Preordain, Remove Soul, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Skewer the Critics, Guttersnipe, Sword Coast Serpent, Shipwreck Dowser, Murmuring Mystic, Lightning Strike","Dog Walker, Mechanozoa, Pristine Talisman, Bountiful Landscape, Treetop Snarespinner, Soul Manipulation, Imperial Oath, Scrapwork Mutt, Wary Farmer, Focus Fire, Suburban Sanctuary, Striped Riverwinder, Nest Invader, Filigree Familiar, Eldrazi Skyspawner, Seize Opportunity, Pulse of Murasa, Spellbook Seeker, Warship Scout"
"18","6","Blue","U Tempo","Spells","9","14","17","2.74","Ponder, Peregrine Drake, Cryogen Relic, Mist Raven, Frost Trickster, Ninja of the Deep Hours, Displace, Unable to Scream, Consider, Deep Analysis, Lórien Revealed, Moon-Circuit Hacker, Cryoshatter, Serum Visionary, Exclude, Snap, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Seer, Cruel Witness, Into the Roil, Counterspell, Behold the Multiverse, Young Blue Dragon","Putrid Leech, Azorius Chancery, Dimir Guildmage, Snakeskin Veil, Homestead Courage, Seething Landscape, Gurmag Angler, Forum of Amity, Deluge Virtuoso, Titan's Grave, Serrated Arrows, Bonder's Ornament, Guildsworn Prowler, Night's Whisper, Glimmerlight, Deranged Assistant, Basking Broodscale, Dinrova Horror, Alabaster Host Intercessor, Tranquil Landscape, Goblin Anarchomancer, Silver Drake"
"18","7","Green/Blue","GU Ramp","Spells","10","13","17","2.57","Simic Growth Chamber, Champion of Dusan, Phantom Interference, Growth Spiral, Brainstorm, Winding Way, Ulamog's Crusher, Merfolk Looter, Llanowar Elves, Vizier of Tumbling Sands, Repulse, Wild Growth, Ainok Wayfarer, Werebear, Witness Protection, Island, Island, Island, Island, Greater Tanuki, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Bushwhack, Mana Leak, Fertile Ground, Grapple with the Past, Writhing Chrysalis, Malevolent Rumble, Impulse","Vulshok Morningstar, Deceptive Landscape, Rubblebelt Maverick, Dread Return, Unwilling Ingredient, Night Market, Witherbloom Campus, Hooting Mandrills, Aether Poisoner, Shardless Outlander, Tithing Blade, Undying Malice, Fields of Strife, Territorial Hammerskull, Archaeomancer, Chitin Gravestalker, Mind Stone, Wither and Bloom, Leonin Bola, Gnarlid Colony, Brambleback Brute"
"18","8","Black/Red","BR Aristocrats","Spells","12","11","17","2.22","Rakdos Carnarium, Raid Bombardment, Oliphaunt, Bone Picker, Go for the Throat, Bogardan Dragonheart, Grim Bauble, Cindering Cutthroat, Swamp, Swamp, Ominous Asylum, Wrangle, Boiling Rock Prison, Blood Aspirant, Disfigure, Mogg War Marshal, Hissing Iguanar, Shock Brigade, Flame Slash, Molten Gatekeeper, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Blightning, Wrenn's Resolve, Blood Fountain, Burst Lightning, Body Dropper, Fanatical Firebrand, Vampire Lacerator, Abrade","Clawing Torment, Branching Bolt, Liliana's Specter, Entourage of Trest, Giant Growth, Sheltering Landscape, Flayer Husk, Gruul Turf, Shattered Landscape, Syndic of Tithes, Death Denied, Momentary Blink, Tamiyo's Safekeeping, You Meet in a Tavern, Diregraf Horde, Twisted Landscape, Goblin Motivator, Sakura-Tribe Elder, Perilous Myr"
"19","1","Black/Green","BG Graveyard","Spells","11","12","17","3.22","Champion of Dusan, Putrid Leech, Golgari Rot Farm, Go for the Throat, Abundant Harvest, Dread Return, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Titan's Grave, Ulamog's Crusher, Doom Blade, Wild Growth, Hooting Mandrills, Dreg Mangler, Resentful Revelation, Undying Malice, Ashes to Ashes, Candy Grapple, Werebear, Raven's Crime, Stab Wound, Chitin Gravestalker, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Generous Ent, Cast Down, Snarling Gorehound, Bramble Wurm, First-Sphere Gargantua","Custodi Squire, Prophetic Prism, Deceptive Landscape, Snakeskin Veil, Ecstatic Awakener, Putrid Goblin, Settle Beyond Reality, Spectacle Summit, Village Rites, Night Market, Carnophage, Mandibular Kite, Nested Shambler, Unbounded Potential, Twisted Landscape, Gift of Orzhova, Ardenvale Tactician, Miner's Guidewing, Brambleback Brute, Serpent's Pass"
"19","2","Green/White","GW Counters","Green/White","14","9","17","3.00","Escape Tunnel, Utopia Sprawl, Kor Skyfisher, Ephemerate, Armadillo Cloak, Azorius Chancery, Riling Dawnbreaker, Guardian of the Guildpact, Entourage of Trest, Faith's Fetters, Bonder's Ornament, Coiling Oracle, Sagu Wildling, Thraben Charm, Raffine's Informant, Sprout Swarm, Momentary Blink, Nest Invader, Basking Broodscale, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Alabaster Host Intercessor, Palace Sentinels, Tranquil Landscape, Inspiring Overseer, Captured by Lagacs, Militia Bugler, Llanowar Visionary","Flesh Burrower, Starbreach Whale, Lyev Skyknight, Growth Spiral, Conduit Pylons, Unwilling Ingredient, Gods Willing, Ram Through, Winding Way, Focus Fire, Ainok Wayfarer, Greatsword of Tyr, Pestermite, Ghostly Flicker, Gideon's Lawkeeper, Visionary's Dance, Urban Daggertooth, Seeker of the Way, Gnarlid Colony"
"19","3","Red/Blue","RU Spellslinger","Spells, Humans","11","12","17","2.61","Mocking Sprite, Mystic Sanctuary, Izzet Boilerworks, Gitaxian Probe, Ardent Elementalist, Firebrand Archer, Reckless Impulse, Tempest Angler, Lórien Revealed, Opt, Eroded Canyon, Chain Lightning, Miscalculation, Bloodwater Entity, Spelleater Wolverine, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Wrenn's Resolve, Burst Lightning, Plasma Bolt, Island, Island, Island, Island, Tolarian Terror, Mana Leak, Guttersnipe, Monastery Swiftspear, Shipwreck Dowser, Scholar of Combustion, Quicksand, Impulse, Abrade","Frost Trickster, Oliphaunt, Mechanozoa, Gixian Infiltrator, Witty Roastmaster, Hidden Grotto, Underworld Charger, Deluge Virtuoso, Raise the Alarm, Tranquil Cove, Merfolk Looter, Striped Riverwinder, Cavern Harpy, Cryoshatter, Carrier Thrall, Preening Champion, Battle Screech, Sulfurous Blast"
