"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"24","8","Blue","U Artifacts","Artifacts","12","11","17","3.74","Coalition Relic, Ensoul Artifact, Everflowing Chalice, Myr Enforcer, Hedron Archive, Phyrexian Metamorph, Icy Manipulator, Talisman of Dominance, Swamp, Swamp, Swamp, Arcbound Ravager, Cranial Plating, Etched Champion, Steel Overseer, Gilded Lotus, Ornithopter, Lodestone Golem, Evolving Wilds, Frogmite, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Mana Leak, Sundering Titan, Wurmcoil Engine, Inkwell Leviathan, Blightsteel Colossus, Chrome Mox, Chromatic Star","Ulamog, the Ceaseless Hunger, Gitaxian Probe, Breeding Pool, Pyrite Spellbomb, Yavimaya Coast, Ashen Rider, Farseek, Vendetta, Serum Visions, Temple of Mystery, Unsummon, Elvish Piper, Raging Ravine, Ghalta, Primal Hunger, Naturalize, Lightning Greaves, Mana Confluence, Kessig Prowler, Tireless Tracker, Trash for Treasure, Hinterland Harbor"
"25","1","Black/Green/Red","BGR Midrange","Spells","13","10","17","2.57","Utopia Sprawl, Thragtusk, Chandra, Torch of Defiance, Sylvan Caryatid, Stomping Ground, Fatal Push, Abrupt Decay, Scavenging Ooze, Canyon Slough, Dark Confidant, Blackmail, Eternal Witness, Smoldering Marsh, Inquisition of Kozilek, Bloodbraid Elf, Blood Crypt, Lightning Bolt, Tarmogoyf, Swamp, Huntmaster of the Fells, Dragonskull Summit, Wooded Foothills, Blooming Marsh, Shriekmaw, Lotus Cobra, Raging Ravine, Overgrown Tomb, Boon Satyr, Forest, Forest, Forest, Forest, Skinrender, Ultimate Price, Sheltered Thicket, Cinder Glade, Arc Trail, Bloodstained Mire, Dismember, Vampire Nighthawk","Glacial Fortress, Leatherback Baloth, Shadowmage Infiltrator, Simian Spirit Guide, Glen Elendra Archmage, Chord of Calling, Harmonize, Commune with Nature, Clifftop Retreat, Char"
"25","2","Blue/White","UW Control","Spells","6","17","17","2.78","Talisman of Progress, Ponder, Elspeth, Sun's Champion, Spell Queller, Gitaxian Probe, Mulldrifter, Settle the Wreckage, Negate, Monastery Mentor, Serum Visions, Wall of Omens, Opt, Sphinx's Revelation, Jace, the Mind Sculptor, Celestial Colonnade, Cryptic Command, Torrential Gearhulk, Remove Soul, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Mana Leak, Day of Judgment, Spell Pierce, Hallowed Fountain, Thing in the Ice, Search for Azcanta, Vedalken Shackles","Karn Liberated, Inferno Titan, Aurelia, the Warleader, Hazoret the Fervent, Condemn, Inspiring Vantage, Temur Charm, Geist of Saint Traft, Archangel Avacyn, Sacred Foundry, Talisman of Dominance, Doom Blade, Mishra's Bauble, Unsummon, Mana Tithe, Izzet Charm, Disenchant, Sun Titan, Crystal Shard, Kird Ape"
"25","3","Green/Blue","GU Ramp","Creatures","17","6","17","4.04","Collected Company, Green Sun's Zenith, Eldritch Evolution, Thrun, the Last Troll, Mystic Snake, Garruk Wildspeaker, Breeding Pool, Acidic Slime, Biomass Mutation, Woodfall Primus, Verdurous Gearhulk, Hornet Queen, Krosan Grip, Yavimaya Coast, Courser of Kruphix, Rhonas the Indomitable, Temple of Mystery, Craterhoof Behemoth, Whisperwood Elemental, Noble Hierarch, Joraga Treespeaker, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Birds of Paradise, Master of the Wild Hunt, Sakura-Tribe Elder, Tireless Tracker, Hinterland Harbor","Lotus Bloom, Talara's Battalion, Everflowing Chalice, Ulamog, the Ceaseless Hunger, Judge's Familiar, Murmuring Bosk, Sower of Temptation, Kari Zev, Skyship Raider, Rancor, Bomat Courier, Logic Knot, Ashiok, Nightmare Weaver, Phantasmal Image, Kessig Prowler, Heir of Falkenrath, Honor of the Pure, Reciprocate"
"25","4","Black/Blue/White","BUW Reanimator","Spells","12","11","17","4.35","Chart a Course, Misty Rainforest, Cryptbreaker, Collective Brutality, Go for the Throat, Consecrated Sphinx, Fetid Pools, Goryo's Vengeance, Ashen Rider, Vendetta, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Dark Petition, Drowned Catacomb, Sheoldred, Whispering One, Massacre Wurm, Elesh Norn, Grand Cenobite, Evolving Wilds, Noxious Gearhulk, Zombify, Plains, The Scarab God, Looter il-Kor, Unburial Rites, Damnation, Remand, Makeshift Mannequin, Inkwell Leviathan, Flooded Strand, Shelldock Isle, Griselbrand","Master of Etherium, Faithless Looting, Mantis Rider, Relic of Progenitus, Disallow, Botanical Sanctum, Emrakul, the Aeons Torn, Condescend, Ancestral Vision, Crypt Ghast, Repeal, Ulamog, the Infinite Gyre, Goblin Dark-Dwellers, Hostage Taker, Phyrexian Arena, Scarecrone"
"25","5","White","W Weenie","Humans","15","8","17","2.17","Student of Warfare, Blade Splicer, Umezawa's Jitte, Journey to Nowhere, Stoneforge Mystic, Spectral Procession, Brimaz, King of Oreskos, Knight of the Holy Nimbus, Gideon, Ally of Zendikar, Pacifism, Savannah Lions, Porcelain Legionnaire, Selfless Spirit, Mikaeus, the Lunarch, Leonin Relic-Warder, Adanto Vanguard, Celestial Crusader, Gideon's Lawkeeper, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Isamaru, Hound of Konda, Path to Exile, Kytheon, Hero of Akros, Thoughtseize, Spear of Heliod","Hero's Downfall, Talisman of Indulgence, Horizon Canopy, Mind Shatter, Crib Swap, Wrath of God, Brain Maggot, Zurgo Bellstriker, Archangel of Thune, Vault Skirge, Hypnotic Specter, Hidden Dragonslayer, Ornithopter, Secure the Wastes, Sword of Feast and Famine, Dreadbore, Loxodon Warhammer, Kalitas, Traitor of Ghet, Seeker of the Way, Bloodghast, Bitterblossom, Vampire Hexmage"
"25","6","Colorless","Artifacts","Artifacts","9","14","17","3.43","Coalition Relic, Solemn Simulacrum, Sword of the Meek, Myr Enforcer, Chromatic Sphere, Hedron Archive, Icy Manipulator, Tezzeret the Seeker, Aether Spellbomb, Walking Ballista, Skysovereign, Consul Flagship, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Arcbound Ravager, Cranial Plating, Gilded Lotus, Lodestone Golem, Mindslaver, Frogmite, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Batterskull, Sundering Titan, Wurmcoil Engine, Hangarback Walker, Mox Opal, Chromatic Star","Bedlam Reveler, Cathartic Reunion, Ratchet Bomb, Phyrexian Obliterator, Frost Titan, Tidehollow Sculler, Goblin Guide, Rakdos's Return, Chromatic Lantern, Blackcleave Cliffs, Terminate, Lightning Axe, Pia and Kiran Nalaar, Dead // Gone, Glorybringer, Springleaf Drum, Lightning Greaves, Galvanic Blast, Steelshaper's Gift, Quicksilver Amulet, Trash for Treasure, Pact of Negation"
"25","7","Red/Blue","RU Spellslinger","Spells, Humans","9","14","17","3.13","Electrolyze, Venser, Shaper Savant, Shivan Reef, Steam Vents, Zealous Conscripts, Snapcaster Mage, Splinter Twin, Stormchaser Mage, Censor, Deceiver Exarch, Jace, Vryn's Prodigy, Treasure Cruise, Sulfur Falls, Bribery, Pestermite, Flame Slash, Incendiary Flow, Bloodwater Entity, Kiki-Jiki, Mirror Breaker, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Searing Spear, Burst Lightning, Island, Island, Island, Island, Island, Island, Island, Scalding Tarn, Cyclonic Rift, Incinerate, Dig Through Time, Abrade","Soul-Scar Mage, Abbot of Keral Keep, Twisted Abomination, Pyrite Spellbomb, Grim Lavamancer, Kolaghan's Command, Commit // Memory, Chandra, Fire of Kaladesh, Night's Whisper, Hellspark Elemental, Riftwing Cloudskate, Through the Breach, Monastery Swiftspear, Siege-Gang Commander, Devil's Play, Hellrider, Hero of Oxid Ridge, Watery Grave"
"25","8","Black/Green/White","BGW Midrange","Humans, Creatures","15","8","17","3.04","Avacyn's Pilgrim, Liliana of the Veil, Qasali Pridemage, Diabolic Tutor, Elves of Deep Shadow, Grim Flayer, Windswept Heath, Concealed Courtyard, Llanowar Wastes, Fauna Shaman, Scattered Groves, Swamp, Verdant Catacombs, Llanowar Elves, Renegade Rallier, Beast Within, Ravenous Chupacabra, Isolated Chapel, Tasigur, the Golden Fang, Kitesail Freebooter, Maelstrom Pulse, Primeval Titan, Flickerwisp, Forest, Forest, Forest, Sunken Hollow, Fertile Ground, Marsh Flats, Temple of Malady, Canopy Vista, Restoration Angel, Siege Rhino, Temple of Silence, Dryad Arbor, Elspeth, Knight-Errant, Chrome Mox, Grave Titan, Temple Garden, Birthing Pod","Kiora, Master of the Depths, Ingot Chewer, Plow Under, Zurgo Helmsmasher, Elvish Piper, Earthquake, Street Wraith, Dragonlord Atarka, Talisman of Impulse"
"26","1","Blue/White","UW Artifacts","Artifacts","8","15","17","2.83","Talisman of Progress, Ensoul Artifact, Everflowing Chalice, Master of Etherium, Sphinx of the Steel Wind, Sword of the Meek, Myr Enforcer, Chromatic Sphere, Hedron Archive, Phyrexian Metamorph, Irrigated Farmland, Tezzeret the Seeker, Aether Spellbomb, Chromatic Lantern, Swamp, Swamp, Mishra's Bauble, Inkmoth Nexus, Phyrexian Revoker, Celestial Colonnade, Thopter Foundry, Inventors' Fair, Ornithopter, Lodestone Golem, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Springleaf Drum, Crystal Shard, Cyclonic Rift, Inkwell Leviathan, Chrome Mox, Flooded Strand, Shelldock Isle","Chart a Course, Spell Queller, Fatal Push, Verdurous Gearhulk, Glen Elendra Archmage, Blooming Marsh, Riftwing Cloudskate, Celestial Crusader, Remove Soul, Street Wraith, Hostage Taker, Kessig Prowler, Trash for Treasure, Delver of Secrets, Oust, Ajani Vengeant"
"26","2","Blue","U Control","Spells","7","16","17","3.17","Ponder, Glacial Fortress, Sleight of Hand, Venser, Shaper Savant, Gitaxian Probe, Dissolve, Consecrated Sphinx, Wrath of God, Censor, Frost Titan, Serum Visions, Sower of Temptation, Jace, Vryn's Prodigy, Treasure Cruise, Bribery, Sphinx's Revelation, Pestermite, Disallow, Torrential Gearhulk, Evolving Wilds, Repeal, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Logic Knot, Mana Leak, Boomerang, Vedalken Shackles","Collected Company, Karn Liberated, Breeding Pool, Creeping Tar Pit, Settle the Wreckage, Temur Charm, Brimaz, King of Oreskos, Farseek, Wall of Omens, Selfless Spirit, Temple of Mystery, Hidden Dragonslayer, Whisperwood Elemental, Mana Tithe, Gilded Lotus, Rancor, Kiki-Jiki, Mirror Breaker, Oblivion Ring, Naturalize, Watery Grave"
"26","3","White","W Weenie","Artifacts, Humans","14","9","17","1.87","Blade Splicer, Umezawa's Jitte, Sword of Fire and Ice, Concealed Courtyard, Walking Ballista, Arcbound Ravager, Vault Skirge, Porcelain Legionnaire, Cranial Plating, Mikaeus, the Lunarch, Leonin Relic-Warder, Steel Overseer, Thalia, Guardian of Thraben, Frogmite, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Thraben Inspector, Isamaru, Hound of Konda, Batterskull, Path to Exile, Hangarback Walker, Mox Opal, Kytheon, Hero of Akros, Temple of Silence, Honor of the Pure, Legion's Landing, Spear of Heliod","Lingering Souls, Judge's Familiar, Spectral Procession, Brain Maggot, Archangel Avacyn, Zurgo Bellstriker, Knight of the Holy Nimbus, Skysovereign, Consul Flagship, Pacifism, Lightning Helix, Banisher Priest, Disenchant, Boon Satyr, Flickerwisp, Gideon's Lawkeeper, Woodland Cemetery, Figure of Destiny, Commune with Nature, Seeker of the Way, Vampire Nighthawk"
"26","4","Black/Green/Red","BGR Aristocrats","Spells","8","15","17","2.91","Hero's Downfall, Liliana of the Veil, Thragtusk, Chandra, Torch of Defiance, Canyon Slough, Dark Confidant, Deathrite Shaman, Blackmail, Duress, Smoldering Marsh, Inquisition of Kozilek, Faithless Looting, Blood Crypt, Kolaghan's Command, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Blackcleave Cliffs, Dragonskull Summit, Liliana, the Last Hope, Disfigure, Liliana, Death's Majesty, Tasigur, the Golden Fang, Pia and Kiran Nalaar, Raging Ravine, Massacre Wurm, Overgrown Tomb, Damnation, Dreadbore, Ultimate Price, Kalitas, Traitor of Ghet, Phyrexian Arena","Reclamation Sage, Elspeth, Sun's Champion, Scavenging Ooze, Mind Shatter, Icy Manipulator, Courser of Kruphix, Talisman of Dominance, Renegade Rallier, Maelstrom Pulse, Mana Confluence, Dragonlord Atarka, Restoration Angel, Sakura-Tribe Elder, Hellrider, Kird Ape"
"26","5","Red/Blue/White","RUW Combo Control","Spells, Humans","9","14","17","2.61","Bedlam Reveler, Electrolyze, Shivan Reef, Steam Vents, Mulldrifter, Snapcaster Mage, Journey to Nowhere, Stormchaser Mage, Inspiring Vantage, Geist of Saint Traft, Lightning Bolt, Sacred Foundry, Prairie Stream, Mantis Rider, Sulfur Falls, Opt, Flame Slash, Bloodwater Entity, Condescend, Izzet Charm, Mountain, Mountain, Searing Spear, Preordain, Secure the Wastes, Island, Island, Island, Island, Island, Phantasmal Image, Arid Mesa, Scalding Tarn, Galvanic Blast, Remand, Clifftop Retreat, Monastery Swiftspear, Time Warp, Polluted Delta, Dig Through Time","Talara's Battalion, Student of Warfare, Ingot Chewer, Mystic Snake, Plow Under, Shadowmage Infiltrator, Tarmogoyf, Coiling Oracle, Sheltered Thicket, Elspeth, Knight-Errant, Reciprocate, City of Brass"
"26","6","Green","G Ramp","Creatures","19","4","17","5.30","Utopia Sprawl, Avacyn's Pilgrim, Ulamog, the Ceaseless Hunger, Green Sun's Zenith, Garruk Wildspeaker, Acidic Slime, Horizon Canopy, Woodfall Primus, Eternal Witness, Wall of Roots, Scattered Groves, Wooded Foothills, Llanowar Elves, Oracle of Mul Daya, Elvish Piper, Lotus Cobra, Carnage Tyrant, Craterhoof Behemoth, Emrakul, the Aeons Torn, Joraga Treespeaker, Primeval Titan, Ghalta, Primal Hunger, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Treetop Village, Ulamog, the Infinite Gyre, Fertile Ground, Canopy Vista, Tireless Tracker, Blightsteel Colossus, Dryad Arbor, Temple Garden","Coalition Relic, Sensei's Divining Top, Stomping Ground, Llanowar Wastes, Yavimaya Coast, Murmuring Bosk, Rhonas the Indomitable, Beast Within, Dark Petition, Harmonize, Rootbound Crag, Elesh Norn, Grand Cenobite, Wurmcoil Engine, Siege Rhino, Quicksilver Amulet"
"26","7","Black","B Midrange","Spells","13","10","17","3.83","Go for the Throat, Fetid Pools, Caves of Koilos, Dread Return, Goryo's Vengeance, Phyrexian Obliterator, Ashen Rider, Oona's Prowler, Whip of Erebos, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Shriekmaw, Ravenous Chupacabra, Isolated Chapel, Night's Whisper, Kitesail Freebooter, Sheoldred, Whispering One, Crypt Ghast, Noxious Gearhulk, Zombify, Murderous Cut, Skinrender, The Scarab God, Sunken Hollow, Heir of Falkenrath, Makeshift Mannequin, Marsh Flats, Urborg, Tomb of Yawgmoth, Thoughtseize, Desecration Demon, Dismember","Aurelia, the Warleader, Terramorphic Expanse, Crib Swap, Biomass Mutation, Tidehollow Sculler, Kitchen Finks, Commit // Memory, Terminate, Ball Lightning, Hypnotic Specter, Ashiok, Nightmare Weaver, Sundering Titan, Temple of Malady, Bloodghast, Vampire Hexmage, Chromatic Star"
"26","8","Red","R Burn","Humans, Creatures","16","7","17","2.52","Soul-Scar Mage, Abbot of Keral Keep, Zealous Conscripts, Goblin Rabblemaster, Rift Bolt, Hazoret the Fervent, Grim Lavamancer, Goblin Guide, Young Pyromancer, Chandra, Fire of Kaladesh, Kari Zev, Skyship Raider, Mogg Fanatic, Lightning Axe, Dead // Gone, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Hellspark Elemental, Bomat Courier, Burst Lightning, Glorybringer, Incinerate, Siege-Gang Commander, Char, Hero of Oxid Ridge, Abrade","Inferno Titan, Leatherback Baloth, Cathartic Reunion, Krosan Grip, Smuggler's Copter, Rakdos's Return, Huntmaster of the Fells, Chord of Calling, Battlefield Forge, Zurgo Helmsmasher, Temple of Triumph, Summoner's Pact, Earthquake, Goblin Dark-Dwellers, Shrapnel Blast, Steelshaper's Gift, Loxodon Warhammer, Cinder Glade, Glorious Anthem, Devil's Play, Talisman of Impulse, Birthing Pod"
"27","1","Red/Blue","RU Spellslinger","Spells, Humans","11","12","17","2.78","Soul-Scar Mage, Bedlam Reveler, Electrolyze, Abbot of Keral Keep, Shivan Reef, Chandra, Torch of Defiance, Goblin Rabblemaster, Splinter Twin, Stormchaser Mage, Negate, Deceiver Exarch, Lightning Bolt, Young Pyromancer, Temple of Epiphany, Pestermite, Dead // Gone, Incendiary Flow, Bloodwater Entity, Kiki-Jiki, Mirror Breaker, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Shock, Burst Lightning, Island, Glorybringer, Incinerate, Spirebluff Canal, Tarfire, Abrade","Inferno Titan, Censor, Bloodbraid Elf, Chromatic Lantern, Huntmaster of the Fells, Treasure Cruise, Temple of Triumph, Unsummon, Hidden Dragonslayer, Celestial Colonnade, Disallow, Emrakul, the Aeons Torn, Disenchant, Goblin Dark-Dwellers, Figure of Destiny, Galvanic Blast, Talrand, Sky Summoner, Hellrider, Hero of Oxid Ridge"
"27","2","White","W Weenie","Enchantments, Humans","13","10","17","2.09","Student of Warfare, Umezawa's Jitte, Judge's Familiar, Stoneforge Mystic, Condemn, Inspiring Vantage, Archangel Avacyn, Hero of Bladehold, Brimaz, King of Oreskos, Pacifism, Porcelain Legionnaire, Knight of the White Orchid, Mikaeus, the Lunarch, Mana Tithe, Thalia, Guardian of Thraben, Banisher Priest, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Isamaru, Hound of Konda, Path to Exile, Kytheon, Hero of Akros, Honor of the Pure, Banishing Light, Legion's Landing, Spear of Heliod","Avacyn's Pilgrim, Collected Company, Aurelia, the Warleader, Eldritch Evolution, Qasali Pridemage, Horizon Canopy, Crib Swap, Eternal Witness, Wrath of God, Fauna Shaman, Tarmogoyf, Rhonas the Indomitable, Chord of Calling, Renegade Rallier, Summoner's Pact, Elesh Norn, Grand Cenobite, Joraga Treespeaker, Primeval Titan, Canopy Vista, Trash for Treasure, Temple Garden"
"27","3","Black/Green","BG Graveyard","Black/Green","15","8","17","3.74","Thragtusk, Thrun, the Last Troll, Twisted Abomination, Fatal Push, Cryptbreaker, Elves of Deep Shadow, Grim Flayer, Collective Brutality, Woodfall Primus, Llanowar Wastes, Hornet Queen, Scattered Groves, Phyrexian Obliterator, Whip of Erebos, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Blooming Marsh, Ravenous Chupacabra, Kitesail Freebooter, Sheoldred, Whispering One, Overgrown Tomb, Noble Hierarch, Forest, Forest, Zombify, Woodland Cemetery, Wurmcoil Engine, Ultimate Price, Makeshift Mannequin, Kalitas, Traitor of Ghet, Birthing Pod, Dismember","Dark Confidant, Biomass Mutation, Vendetta, Kitchen Finks, Skullclamp, Chandra, Fire of Kaladesh, Elvish Piper, Evolving Wilds, Boon Satyr, Gemstone Caverns, Fertile Ground, Kessig Prowler, Commune with Nature, Dragonlord Atarka, Cinder Glade, Chrome Mox, Thing in the Ice"
"27","4","Green/Blue","GU Ramp","Spells, Humans","10","13","17","2.70","Utopia Sprawl, Ponder, Misty Rainforest, Kiora, Master of the Depths, Mystic Snake, Garruk Wildspeaker, Terramorphic Expanse, Snapcaster Mage, Yavimaya Coast, Farseek, Serum Visions, Commit // Memory, Jace, Vryn's Prodigy, Wooded Foothills, Verdant Catacombs, Coiling Oracle, Oracle of Mul Daya, Opt, Beast Within, Botanical Sanctum, Lotus Cobra, Inventors' Fair, Ancestral Vision, Preordain, Riftwing Cloudskate, Island, Island, Island, Island, Forest, Forest, Treetop Village, Arid Mesa, Scalding Tarn, Birds of Paradise, Time Warp, Master of the Wild Hunt, Tireless Tracker, Flooded Strand, Pact of Negation","Steam Vents, Plow Under, Verdurous Gearhulk, Temur Charm, Woodland Bellower, Harmonize, Whisperwood Elemental, Rancor, Sheltered Thicket, Reciprocate, Ajani Vengeant"
"27","5","Black/White","BW Aristocrats","Spells","10","13","17","3.43","Elspeth, Sun's Champion, Lingering Souls, Liliana of the Veil, Angel of Invention, Journey to Nowhere, Concealed Courtyard, Blackmail, Duress, Monastery Mentor, Goryo's Vengeance, Ashen Rider, Archangel of Thune, Tidehollow Sculler, Gideon, Ally of Zendikar, Swamp, Swamp, Swamp, Swamp, Swamp, Liliana, the Last Hope, Inkmoth Nexus, Disfigure, Isolated Chapel, Night's Whisper, Noxious Gearhulk, Flickerwisp, Sun Titan, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Thraben Inspector, Day of Judgment, Unburial Rites, Temple of Silence, Vampire Nighthawk","Ulamog, the Ceaseless Hunger, Green Sun's Zenith, Walking Ballista, Knight of the Holy Nimbus, Skysovereign, Consul Flagship, Gatekeeper of Malakir, Hypnotic Specter, Pia and Kiran Nalaar, Craterhoof Behemoth, Raging Ravine, Secure the Wastes, Springleaf Drum, Batterskull, Clifftop Retreat, Steelshaper's Gift, Quicksilver Amulet, Sakura-Tribe Elder, Hallowed Fountain"
"27","6","Blue","U Artifacts","Artifacts","9","14","17","3.22","Solemn Simulacrum, Talisman of Progress, Ensoul Artifact, Everflowing Chalice, Sensei's Divining Top, Myr Enforcer, Phyrexian Metamorph, Smuggler's Copter, Tezzeret the Seeker, Aether Spellbomb, Mishra's Bauble, Phyrexian Revoker, Etched Champion, Thopter Foundry, Steel Overseer, Mindslaver, Frogmite, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Plains, Plains, Plains, Sunken Hollow, Sword of Feast and Famine, Sundering Titan, Spell Pierce, Mox Opal, Blightsteel Colossus, Vedalken Shackles","Talara's Battalion, Vendilion Clique, Shadowmage Infiltrator, Krosan Grip, Frost Titan, Sower of Temptation, Glen Elendra Archmage, Zurgo Helmsmasher, Bribery, Selfless Spirit, Jace, the Mind Sculptor, Leonin Relic-Warder, Cryptic Command, Remove Soul, Naturalize, Phantasmal Image, Crystal Shard, Boomerang, Glorious Anthem, Oust, Kird Ape"
"27","7","Black/Red","BR Aristocrats","Spells","12","11","17","2.70","Talisman of Indulgence, Zealous Conscripts, Rift Bolt, Grim Lavamancer, Faithless Looting, Blood Crypt, Simian Spirit Guide, Oona's Prowler, Goblin Guide, Pack Rat, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Doom Blade, Blackcleave Cliffs, Terminate, Lightning Axe, Massacre Wurm, Crypt Ghast, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Murderous Cut, Skinrender, Damnation, Urborg, Tomb of Yawgmoth, Siege-Gang Commander, Hangarback Walker, Phyrexian Arena, Arc Trail, Bitterblossom, Bloodstained Mire, Vampire Hexmage","Coalition Relic, Karn Liberated, Pyrite Spellbomb, Sword of Fire and Ice, Knight of the Reliquary, Arcbound Ravager, Vault Skirge, Ball Lightning, Adanto Vanguard, Gilded Lotus, Earthquake, Ornithopter, Hellspark Elemental, The Scarab God, Lightning Greaves, Mana Confluence, Loxodon Warhammer, Char"
"27","8","Black/Red/Blue","BRU Tempo","Spells","5","18","17","3.30","Cruel Ultimatum, Hero's Downfall, Chart a Course, Diabolic Tutor, Mulldrifter, Mind Shatter, Go for the Throat, Smoldering Marsh, Kolaghan's Command, Rakdos's Return, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sulfur Falls, Shriekmaw, Dark Petition, Drowned Catacomb, Flame Slash, Izzet Charm, Mountain, Mountain, Torrential Gearhulk, Island, Island, Island, Logic Knot, Ashiok, Nightmare Weaver, Myr Battlesphere, Hostage Taker, Jace Beleren, Dreadbore, Cyclonic Rift, Marsh Flats, Pyroclasm, Polluted Delta, Search for Azcanta, Watery Grave","Cathartic Reunion, Abrupt Decay, Sphinx of the Steel Wind, Acidic Slime, Dread Return, Sphinx's Revelation, Rootbound Crag, Maelstrom Pulse, Ghalta, Primal Hunger, Ulamog, the Infinite Gyre, Through the Breach, Looter il-Kor, Heir of Falkenrath, Temple of Malady, Siege Rhino, Talisman of Impulse"
"28","1","Blue/White","UW Combo","Artifacts","14","9","17","2.30","Ensoul Artifact, Glacial Fortress, Master of Etherium, Blade Splicer, Judge's Familiar, Angel of Invention, Stoneforge Mystic, Smuggler's Copter, Walking Ballista, Skysovereign, Consul Flagship, Swamp, Arcbound Ravager, Vault Skirge, Skullclamp, Porcelain Legionnaire, Phyrexian Revoker, Inventors' Fair, Steel Overseer, Lodestone Golem, Frogmite, Island, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Lightning Greaves, Steelshaper's Gift, Loxodon Warhammer, Mox Opal, Scarecrone, Chromatic Star","Solemn Simulacrum, Misty Rainforest, Karn Liberated, Breeding Pool, Horizon Canopy, Biomass Mutation, Chromatic Sphere, Spectral Procession, Yavimaya Coast, Gideon, Ally of Zendikar, Mikaeus, the Lunarch, Pia and Kiran Nalaar, Hidden Dragonslayer, Disenchant, Bomat Courier, Murderous Cut, Glorious Anthem, Blightsteel Colossus, Honor of the Pure, Kird Ape"
"28","2","Black/White","BW Aristocrats","Enchantments, Humans","12","11","17","2.61","Elspeth, Sun's Champion, Fatal Push, Umezawa's Jitte, Dark Confidant, Concealed Courtyard, Go for the Throat, Caves of Koilos, Brain Maggot, Hero of Bladehold, Archangel of Thune, Tidehollow Sculler, Swamp, Swamp, Swamp, Pacifism, Selfless Spirit, Godless Shrine, Isolated Chapel, Kitesail Freebooter, Banisher Priest, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Oblivion Ring, Isamaru, Hound of Konda, Path to Exile, Ultimate Price, Marsh Flats, Urborg, Tomb of Yawgmoth, Kytheon, Hero of Akros, Temple of Silence, Elspeth, Knight-Errant, Phyrexian Arena, Desecration Demon, Banishing Light, Vampire Nighthawk","Diabolic Tutor, Cryptbreaker, Sphinx of the Steel Wind, Talisman of Indulgence, Settle the Wreckage, Dread Return, Knight of the Holy Nimbus, Gatekeeper of Malakir, Opt, Elesh Norn, Grand Cenobite, Crypt Ghast, Spell Pierce, Canopy Vista, Reciprocate, Griselbrand"
